# Im(epsi1)     Re(Lambda)      Im(Lambda)      Eq(det).Opt det SIN kz, R=0.5 \mum, Re(epsi1)=4.90solve_det_sinkz_vs_mu.py
0.000000000e+00	2.238870935e+01	3.519548257e-02	6.285338263e-16
-1.000000000e-04	2.238870985e+01	3.491017075e-02	5.979737557e-16
-2.000000000e-04	2.238871036e+01	3.462485893e-02	5.848415775e-16
-3.000000000e-04	2.238871087e+01	3.433954712e-02	5.512033808e-16
-4.000000000e-04	2.238871138e+01	3.405423529e-02	4.397431757e-16
-5.000000000e-04	2.238871190e+01	3.376892348e-02	3.976681888e-16
-6.000000000e-04	2.238871242e+01	3.348361166e-02	5.412578519e-16
-7.000000000e-04	2.238871295e+01	3.319829984e-02	3.731191371e-16
-8.000000000e-04	2.238871348e+01	3.291298803e-02	4.724015968e-16
-9.000000000e-04	2.238871401e+01	3.262767621e-02	4.747599404e-16
-1.000000000e-03	2.238871455e+01	3.234236440e-02	3.120049298e-16
-1.100000000e-03	2.238871509e+01	3.205705258e-02	4.759452867e-16
-1.200000000e-03	2.238871563e+01	3.177174077e-02	5.541924425e-16
-1.300000000e-03	2.238871618e+01	3.148642896e-02	5.076589641e-16
-1.400000000e-03	2.238871673e+01	3.120111715e-02	4.880818579e-16
-1.500000000e-03	2.238871729e+01	3.091580534e-02	5.163549742e-16
-1.600000000e-03	2.238871785e+01	3.063049353e-02	5.268123530e-16
-1.700000000e-03	2.238871841e+01	3.034518173e-02	4.687851137e-16
-1.800000000e-03	2.238871897e+01	3.005986993e-02	4.597860321e-16
-1.900000000e-03	2.238871954e+01	2.977455813e-02	6.346616958e-16
-2.000000000e-03	2.238872012e+01	2.948924633e-02	5.920831947e-16
-2.100000000e-03	2.238872069e+01	2.920393453e-02	5.778624569e-16
-2.200000000e-03	2.238872127e+01	2.891862274e-02	2.791032947e-16
-2.300000000e-03	2.238872186e+01	2.863331095e-02	5.465593413e-16
-2.400000000e-03	2.238872244e+01	2.834799916e-02	7.326030902e-16
-2.500000000e-03	2.238872303e+01	2.806268739e-02	8.697189781e-16
-2.600000000e-03	2.238872363e+01	2.777737560e-02	2.813352567e-16
-2.700000000e-03	2.238872423e+01	2.749206382e-02	7.792681115e-16
